2018/01/12,365 Kendaraan di Bandung Sudah Mengantongi Izin Taksi Online,"TEMPO.CO, Bandung -Pemerintah provinsi Jawa Barat sudah memberikan izin taksi online untuk 365 kendaraan di wilayah operasi Bandung Raya. “Untuk perusahaan yang mendaftar, tetapi belum mendapat izin penyelenggaraan dikarenakan ada persyaratan yang belum dipenuhi,” kata Kepala Dinas Perhubungan Jawa Barat, Dedi Taufik di Bandung, Kamis, 11 Januari 2018.Di wilayah operasi Bandung Raya sudah 5 perusahaan yang mengantongi izin penyelenggaraan taksi online. Seluruhnya mengoperasikan 365 kendaraan taksi online. Yakni Koperasi Himpunan Transportasi Online Bersama (KHTOP) 60 kendaraan, Konbanter Baru 80 kendaraan, PT IFA Abdul Razaq 125 kendaraan, Koperasi MSSB 50 kendaraan, STAP 50 kendaraan.Baca: Pemprov Jabar Buka Perizinan Taksi Online, Segera DaftarkanDedi mengatakan, ada perusahaan yang mendaftar untuk memperoleh izin penyelenggaraan taksi online karena sejumlah persyaratan teknisnya belum terpenuhi. Diantaranya dokumen SIUP yang dikantonginya belum sesuai dengan jenis usaha angkutan, TDP (Tanda Daftar Perusahaan), serta belum memenuhi syarat penyediaan minimal 5 kendaraan atas nama perusahaan.Dedi mengatakan, Izin penyelenggaraan taksi online tersebut diberikan pada badan hukum (PT atau Koperasi). Persyaratan bahan hukum yang boleh memohon penyelenggaran izin taksi online itu diantaranya memiliki sedikitnya 5 kendaraan, akta pendirian, bukti pengesahan badan hukum, SIUP, TDP, NPWP, serta memiliki tempat penyimpanan kendaraan, serta rencana bisnis.Menurutnya, pemberian alokasi kuota pada masing-masing badan hukum itu melewati proses evaluasi dan analisis tim seleksi. “Tim seleksi itu terdiri dari Dinas Perhubungan Jawa Barat, Organda, Jasa Raharja, Dinas Koperasi, DPMPTSP, serta pemerhati transportasi,” kata dia.Pemberian izin penyelenggaraan taksi online di Dinas Penanaman Modal Terpadu Satu Pintu (DPMTPSP) Jawa Barat akan melewati tiga tahap. Masing-masing tahapan dijanjikan memakan waktu 14 hari kerja. Di tahap pertama jika seluruh persyaratan lolos akan mendapat Surat Persetujuan dan kuota angkutan sewa khusus, tahap kedua pemohon akan mendapat TNBK (tanda nomor kendaraan) khusus, Jasa Raharja, Rekomendasi dan Buku Uji, baru di tahap akhir pemohon akan mengantungi dokumen Surat Keputusan (SK) dan Kartu Pengawasan (KP).Alokasi perizinan penyelenggaraan taksi online mengikuti Keputusan Gubernur Jawa Barat Nomor 550/Kpe.1064-Dishub/2017 tentang penetapan wilayah operasi dan rencana kebutuhan angkutan sewa khusus di daerah Jawa Barat. Seluruhnya terdapat 5 wilayah operasi penyelenggaraan angkutan sewa khusus atau taksi online.Di wilayah operasi Bandung Raya alokasi taksi online untuk 4.542 kendaraan. Rinciannya Kota Bandung 2.919 kendaraan, Cimahi 476 kendaraan, Kabupaten Bandung 515 kendaraan, Bandung Barat 504 kendaraan, serta Sumedang 128 kendaraan."
2018/04/09,Gaduh Aturan Ojek Online,"HUKUM tak boleh terus dibiarkan alpa terhadap ojek online. Pemerintah dan Dewan Perwakilan Rakyat harus segera merevisi Undang-Undang Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan (LLAJ). Sudah saatnya kendaraan bermotor roda dua diakui sebagai moda angkutan. Menundanya tak hanya akan menyulitkan regulator, tapi juga merugikan pengemudi dan penumpangnya.Rangkaian demonstrasi pengemudi ojek online sepekan ini-mengulang gelombang unjuk rasa dua tahun terakhir-membuktikan mandeknya rencana revisi Undang-Undang LLAJ bakal terus melahirkan persoalan. Tepat setahun lalu, gagasan memperbaiki aturan tersebut menjadi satu dari tiga butir kesimpulan rapat dengar pendapat antara Kementerian Perhubungan dan Komisi V DPR. Tapi kesepakatan berakhir begitu majelis bubar.Hingga kini, pembahasan rancangan perubahan tak pernah diagendakan dalam Program Legislasi Nasional (Prolegnas). Menteri Perhubungan Budi Karya Sumadi malah menerbitkan regulasi untuk angkutan roda empat berbasis aplikasi teknologi. Itu pun penerapannya terus tertunda hingga belakangan berujung rencana baru pemerintah memaksa penyedia aplikasi transportasi online berubah status menjadi perusahaan angkutan.Pemerintah tak semestinya terus membuat solusi temporer semacam itu. Persoalan mendasar pada ojek online harus segera diselesaikan. Undang-Undang LLAJ menjadi akar masalah. Pasal 47 ayat 3 hanya mengakui mobil, bus, dan oto pengangkut barang lain sebagai bagian dari kendaraan bermotor umum. Sepeda motor tidak termasuk.Ketentuan tersebut kudu diubah dengan melegalkan sepeda motor sebagai sarana angkutan umum. Jika tidak, undang-undang itu justru terus kehilangan martabatnya sebagai hukum. Sebab, setiap hari jutaan pengemudi ojek online dan penumpangnya bebas memenuhi jalan.Kevakuman hukum ini harus segera diakhiri. Pengakuan terhadap angkutan umum penumpang sepeda motor dalam Undang-Undang LLAJ akan menjadi pintu masuk mengurus masalah yang jauh lebih penting: perlindungan pekerja dan konsumen. Dalam pengaturan tarif secara sepihak yang menjadi sumber perlawanan pengemudi dua tahun terakhir, pemerintah terbukti tak bisa berbuat apa-apa lantaran tak adanya payung hukum.Tentu saja pemerintah juga harus mempertimbangkan model bisnis ala sharing economy seperti yang dilakukan perusahaan penyelenggara layanan ojek online. Sharing economy artinya pihak yang terlibat bekerja dengan mengolaborasi aset-aset yang menganggur (idle asset) dari banyak orang.Saat ini, model bisnis sharing economy tidak hanya berlaku pada transportasi online, seperti Go-Jek, Grab, dan Uber, tapi juga bisnis penyewaan kamar hotel, apartemen, atau rumah, seperti AirBnB, bahkan juga penyewaan mesin cuci, perbaikan mesin penyejuk udara, dan jasa pertukangan lain.Keberanian pemerintah mengatur ranah tak bertuan ini amat diperlukan untuk melindungi konsumen dan pengemudi sekaligus menumbuhkan sharing economy. Bagaimanapun, model bisnis ini menyumbang pertumbuhan ekonomi bagi negeri ini. Satu perusahaan transportasi online dalam setahun bisa berkontribusi Rp 9,9 triliun terhadap ekonomi Indonesia.Pemerintah tak boleh gagap menghadapi era yang terus berubah cepat. Banyak pekerjaan antre untuk memastikan fenomena sharing economy benar-benar adil bagi semua pihak. Kelak, bersama Otoritas Jasa Keuangan, pemerintah dan DPR harus memikirkan cara untuk mengatur dagangan baru para perusahaan transportasi online yang melakukan ekspansi di layanan finansial berbasis teknologi."
2015/12/18,"Ojek Online Dilarang, Jokowi: Aturan Itu yang Buat Siapa Sih","TEMPO.CO, Bogor - Presiden Joko Widodo merespons cepat larangan beroperasinya ojek online oleh Kementerian Perhubungan. Jokowi berencana siang ini memanggil Menteri Perhubungan Ignasius Jonan yang meminta pemilik kendaraan umum berbasis aplikasi online berhenti beroperasi. ""Nanti siang saya akan panggil Menteri Perhubungan,"" katanya di Istana Bogor, Jumat, 18 Desember 2015.Menurut Jokowi, ojek online, salah satunya Go-Jek, hadir karena dibutuhkan oleh masyarakat. Dia menegaskan tidak boleh ada pihak yang dirugikan dan menderita hanya karena regulasi.""Aturan itu yang buat siapa, sih? Yang buat, kan, kita. Sepanjang itu dibutuhkan masyarakat, saya kira enggak ada masalah,"" ujar Jokowi.Kementerian Perhubungan melarang ojek maupun taksi yang berbasis daring (online), seperti Go-Jek, Uber, dan GrabTaxi, beroperasi karena dinilai tidak memenuhi ketentuan sebagai angkutan umum. Larangan itu disampaikan Direktur Jenderal Perhubungan Darat Kementerian Perhubungan Djoko Sasono dalam konferensi pers di Jakarta, Kamis kemarin.Larangan transportasi berbasis online oleh Kementerian Perhubungan mendapat respons negatif dari masyarakat. Dukungan terhadap aplikasi transportasi online itu banyak mengalir di dunia maya.Ratusan pendukung menandatangani petisi online mendukung agar transportasi berbasis aplikasi tetap beroperasi dan mencabut pelarangan beroperasi yang tertuang dalam Surat Pemberitahuan Nomor UM.3012/1/21/Phb/2015 itu.Menteri Perhubungan Ignasius Jonan meminta agar pemilik kendaraan umum berbasis aplikasi online berhenti beroperasi. Hal ini diperkuat dengan adanya surat yang dia layangkan kepada Polri pada Senin, 9 November 2015. Dalam surat itu, Jonan menilai adanya sepeda motor maupun mobil berbasis aplikasi yang mengangkut orang maupun barang dengan memungut biaya kerap menimbulkan pro dan kontra.ALI HIDAYAT"
2017/10/19,Ini Sembilan Poin Rumusan Revisi Aturan Taksi Online,"TEMPO.CO, Jakarta - Pemerintah mengumumkan rumusan revisi peraturan Peraturan Menteri Perhubungan Nomor 26 Tahun 2017 tentang Penyelenggaraan Angkutan Orang Dengan Kendaraan Bermotor Umum Tidak Dalam Trayek atau disebut aturan taksi online.""Peraturan ini untuk memberi kesetaraan antara pelaku transportasi. Angkutan Online adalah keniscayaan yang harus kita tampung, begitu pula taksi konvensional yang harus kita payungi,"" ujar Menteri Perhubungan Budi Karya Sumadi di kantornya, Kamis, 19 Oktober 2017.Pelaksana Tugas Direktur Jenderal Perhubungan Darat Kementerian Perhubungan Hindro Surahmat mengatakan ada sembilan rumusan revisi aturan taksi online itu. Pertama, kata dia, adalah soal argometer taksi. Besaran tarif yang dikenakan pada penumpang mesti sesuai dengan argometer atau sesuai aplikasi berbasis teknologi.Kedua, soal tarif. Penetapan tarif angkutan sewa disepakati antaran pengguna jasa dan penyedia jasa transportasi dengan berpedoman pada tarif batas atas dan tarif batas bawah.Tarif batas atas dan bawah ini ditetapkan oleh Direktur Jenderal atas usulan dari Kepala Badan Pengatur Transportasi Jabodetabek atau gubernur sesuai dengan kewenangannya. ""Namun terlebih dahulu dilakukan pembahasan bersama seluruh pemangku kepentingan,"" ujarnya.Ketiga, tentang wilayah operasi. Pelayanan angkutan sewa khusus merupakan pelayanan dari pintu ke pintu dan beroperasi pada wilayah operasi yang telah ditetapkan. Wilayah operasi itu ditetapkan oleh Direktur Jenderal atau Kepala BPTJ atau Gubernur sesuai dengan kewenangannya.Baca: MA Kabulkan Gugatan Uji Materi Aturan tentang Transportasi OnlineKeempat adalah kuota kendaraan. Perencanaan kebutuhan kendaraan ditetapkan oleh Direktur Jenderal atau Kepala BPTJ atau Gubernur sesuai dengan kewenangannya. Selanjutnya, rencana yang telah ditetapkan mesti diumumkan kepada masyarakat.Kelima, persyaratan minimal lima kendaraan. Aturan ini mengatur perorangan yang memiliki kurang dari lima kendaraan namun ingin menyelenggarakan angkutan online.""Mereka dapat berhimpun dalam badan hukum berbentuk koperasi yang telah memiliki izin penyelenggaraan angkutan orang dengan kendaraan bermotor umum tidak dalam trayek,"" kata dia.Yang keenam adalah bukti kepemilikan kendaraan bermotor. Penyelenggara angkutan berkewajiban memiliki kendaraan, dibuktikan dengan Buku Kepemilikan Kendaraan Bermotor (BPKB) atas nama badan hukum atau dapat atas nama perorangan untuk badan hukum berbentuk koperasi.Ketujuh adalah mengenai domisili Tanda Nomor Kendaraan Bermotor (TNKB). Angkutan sewa khusus mesti menggunakan TNKB sesuai dengan wilayah operasi yang ditetapkan oleh Direktur Jenderal atau Kepala BPTJ atau Gubernur sesuai dengan kewenangannya.Kedelapan, penyelenggara angkutan mesti melampirkan salinan Sertifikat Registrasi Uji Tipe (SRUT) kendaraan bermotor sebagai persyaratan permohonan izin bagi kendaraan bermotor baru.Kesembilan, peraturan ini menyebutkan peran aplikator dalam penyelenggaraan angkutan itu. Perusahaan aplikasi berbasis teknologi informasi bidang transportasi darat dilarang bertindak sebagai penyelenggara angkutan umum.""Misalnya memberikan layanan akses aplikasi kepada perusahaan angkutan umum yang belum memiliki izin penyelenggaraan angkutan orang dengan kendaraan bermotor umum tidak dalam trayek,"" ujar Hindro.Aplikator juga dilarang memberikan layanan akses aplikasi kepada perorangan, merekrut pengemudi, menetapkan tarif, dan memberikan promosi tarif di bawah tarif batas bawah yang telah ditetapkan.Agustus lalu, Mahkamah Agung mencabut Peraturan Menteri Perhubungan Nomor 26 Tahun 2017 tentang Penyelenggaraan Angkutan Orang Dengan Kendaraan Bermotor Umum Tidak Dalam Trayek. Pencabutan itu efektif berlaku tiga bulan setelah MA mengeluarkan putusan.CAESAR AKBAR"
2017/10/11,Bos Go-jek Buka Suara Soal Jawa Barat Larang Transportasi Online,"TEMPO.CO, Jakarta -CEO Go-Jek Nadiem Makarim angkat bicara mengenai dilarang beroperasinya transportasi online di wilayah Jawa Barat. Dia meminta pemerintah daerah segera menyelesaikan masalah yang terjadi antara transportasi online dan angkutan kota serta taksi konvensional di Jawa Barat.Menurut Nadiem, pemerintah harus memberi solusi yang adil terhadap transportasi online. ""Pemerintah harus segera menangani masalah ini,"" kata Nadiem di Jakarta, Rabu, 11 Oktober 2017.Menurut Nadiem, pangsa pasar transportasi online di Jawa Barat, cukup besar. Untuk itu dia meminta pemerintah membuat regulasi yang bisa menguntungkan kedua belah pihak.Nadiem mengatakan keberadaan transportasi online pada prinsipnya membantu ekonomi kerakyatan masyarakat. Apalagi, berdasarkan catatan Gojek, 60 persen mitra mereka adalah pekerja paruh waktu yang mencari tambahan uang dengan menjadi driver.Selain itu, ia menyatakan menerima rencana pemerintah untuk mencari tarif minimum dan maksimum untuk transportasi online agar bisa beroperasi. Tujuan penyesuaian tarif tersebut untuk menciptakan kesetaraan. ""Kami sangat mendukung jika tarif disesuaikan (untuk regulasi yang dibuat pemerintah),"" ujarnya.Namun, Nadim menolak jika pemerintah membatasi kuota transportasi online di setiap daerah. Soalnya pemerintah akan sulit untuk membatasi kuota tersebut. ""Bagaimana caranya membatasi kuota. Yang ada nanti ada jual beli kuota,"" ujarnya.Sejauh ini, Nadiem mengatakan mendukung upaya pemerintah dalam menerbitkan regulasi yang mengatur transportasi online di Indonesia. ""Namun harus adil.""Pemerintah Provinsi Jawa Barat melarang beroperasinya transportasi online termasuk Go-Jek di wilayahnya mulai Senin, 9 Oktober 2017. Keputusan itu diambil buntut protes yang dilayangkan sopir angkutan kota. Mereka mengancam mogok bila pemerintah tak daerah melarang angkutan online beroperasi di Jawa Barat.IMAM HAMDIBaca juga: Presiden Jokowi, Ternyata Inilah Pemicu Heboh Senjata Brimob"
2017/10/19,"Angkutan Online, Ini 9 Poin Rancangan Revisi Permen 26/2017","TEMPO.CO, Jakarta - Pemerintah mengumumkan rancangan revisi Peraturan Menteri 26/2017 tentang Penyelenggaraan Angkutan Orang dengan Kendaraan Bermotor Umum Tidak Dalam Trayek, di antaranya angkutan online dan taksi.Plt. Dirjen Perhubungan Darat Kementerian Perhubungan, Hindro Surahmat, mengungkapkan terdapat sembilan substansi rancangan revisi peraturan tersebut.Pertama, terkait dengan argometer taksi, besaran tarif angkutan sesuai dengan yang tercantum pada argometer atau pada aplikasi berbasis teknologi.Kemudian, pelayanan taksi dengan pemesanan melalui aplikasi berbasis teknologi informasi, pembayaran dilakukan berdasarkan tarif yang tercantum pada aplikasi teknologi informasi dengan bukti dokumen elektronik.Kedua, terkait dengan tarif, penetapan tarif angkutan sewa khusus dilakukan berdasarkan kesepakatan antara pengguna jasa dan penyedia jasa transportasi melalui aplikasi teknologi informasi dengan berpedoman pada tarif batas atas dan tarif batas bawah.Baca: Rancangan Final Aturan Transportasi Online Selesai Pekan Ini“Tarif ditetapkan dirjen, [untuk] batas atas batas bawah semua atas usul gubernur. tetap ada pertimbangan dari daerah untuk tarif,” kata Hindro di Jakarta pada Kamis, 19 Oktober 2017.Ketiga, terkait dengan wilayah operasi, pada substansi ini pelayanan angkutan sewa khusus merupakan pelayanan dari pintu ke pintu dan beroperasi pada wilayah operasi yang telah ditetapkan.Keempat, kuota atau perencanaan kebutuhan, perencanaan kebutuhan kendaraan ditetapkan oleh Direktur Jenderal Perhubungan Darat/kepala BPTJ (Badan Pengelola Transportasi Jabodetabek)/gubernur sesuai dengan kewenangannya).Kelima, persyaratan minimal lima kendaraan bermotor, untuk perorangan yang memiliki kurang dari lima kendaraan dapat berhimpun dalam badan hukum berbentuk koperasi yang telah memiliki izin penyelenggaraan angkutan orang dengan kendaraan bermotor umum tidak dalam trayek.Baca: Soal Angkutan Online, Kemenhub Minta Jawa Barat Patuhi PeraturanKeenam, bukti kepemilikan kendaraan bermotor, kewajiban memiliki kendaraan dibuktikan dengan buku pemilik kendaraan bermotor (BPKB) atau STNK atas nama badan hukum atau dapat nama perorangan untuk badan hukum berbentuk koperasi.Ketujuh, domisili tanda nomor kendaraan bermotor, angkutan sewa khusus menggunakan tanda nomor kendaraan bermotor sesuai dengan wilayah operasi yang ditetapkan oleh Direktur Jenderal Perhubungan darat/Kepala BPTJ/gubernur sesuai dengan kewenangannya.Kedelapan, mengenai Sertifikat Registrasi Uji Tipe (SRUT), salah satu persyaratan permohonan perizinan bagi kendaraan bermotor baru melampirkan salinan SRUTKesembilan, peran perusahaan aplikasi, perusahaan angkutan online berbasis aplikasi tidak boleh bertindak sebagai penyelenggara angkutan umum, seperti merekrut kepada pengemudi, menentukan tarif, dan memberikan layanan akses aplikasi kepada perorangan.BISNIS"
2017/10/27,"Sah, Aturan Baru Taksi Online Mulai Berlaku 1 November","TEMPO.CO, Jakarta - Pemerintah mengeluarkan Peraturan Menteri Perhubungan Nomor 108 Tahun 2017 tentang Penyelenggaraan Angkutan Orang Dengan Kendaraan Bermotor Umum Tidak Dalam Trayek. Aturan yang mengatur taksi online itu merupakan revisi dari Permenhub Nomor 26 Tahun 2017.""Ditandatangani oleh Menteri Perhubungan pada 24 oktober dan sudah kami koordinasikan ke Kementerian Hukum dan Hak Asasi Manusia untuk diundangkan,"" kata Sekretaris Jenderal Kementerian Perhubungan Sugihardjo di Kantor Kementerian Perhubungan, Jumat, 27 Oktober 2017. Aturan itu berlaku efektif 1 November mendatang.Baca juga: Ini Sembilan Poin Rumusan Revisi Aturan Taksi OnlineSugihardjo mengatakan hingga mencapai pengesahan, peraturan itu telah melewati jalan yang panjang. Selepas aturan lama dibatalkan Mahkamah Agung Agustus lalu, dia mengatakan banyak pertanyaan mengenai sikap Kementerian Perhubungan. Lantas, ada masukan dari berbagai pihak, seperti pihak pelaku angkutan reguler yang diwakili Organda, pelaku angkutan online yang diwakili oleh perusahaan penyedia aplikasi dan Asosiasi Driver Online, akademisi, hingga praktisi agar pemerintah mengatur kembali angkutan online itu.Alasannya, apabila tidak diatur kembali maka terhitung 1 November, 14 pasal dalam peraturan lama bakal tidak memiliki kekuatan hukum tetap. Selanjutnya, dia mengatakan pemerintah menggelar kembali diskusi di berbagai kota untuk memperoleh masukan mengenai aturan tersebut. Akhirnya digodoglah aturan anyar, yang menurutnya telah mengakomodasi semua pihak. ""Apa yg diatur dalam Permenhub 108 Tahun 2017 sebagian besar diterima Organda dan angkutan online, meski masih ada yang belum bisa diterima.""Kendati demikian, dia meminta semua pihak agar menghormati lantaran keputusan yang diambil itu menurutnya sudah win-win solution. ""Jangan ada perang di sosial media, maupun demo-demo,"" kata dia. ""Proses itu kan sudah akomodasi semua kepentingan dan telah mengacu pada Undang-undang UMKM.""Sebelumnya pemerintah mengumumkan ada sembilan rumusan revisi aturan taksi online itu yakni mengenai argometer taksi, tarif, kuota, wilayah operasi, perencanaan kebutuhan kendaraan, persyaratan minimal 5 kendaraan, bukti kepemilikan kendaraan bermotor domisili TNKB, melampirkan salinan Sertifikat Registrasi Uji Tipe (SRUT) kendaraan bermotor dan peran aplikator.Rumusan itu juga menggaris bawahi beberapa hal penting lain yakni adanya stiker angkutan sewa khusus, adanya kewajiban perusahaan angkutan online menyediakan asuransi, kepemilikan SIM umum, memberikan akses digital dashboard, memberikan akses aplikasi kepada kendaraan yang telah memiliki izin penyelenggaraan angkutan sewa khusus dan aplikator juga harus bekerjasama dengan perusahaan angkutan umum yang telah memiliki izin penyelenggaraan.Agustus lalu, Mahkamah Agung mencabut Peraturan Menteri Perhubungan Nomor 26 Tahun 2017 tentang Penyelenggaraan Angkutan Orang Dengan Kendaraan Bermotor Umum Tidak Dalam Trayek. Pencabutan itu efektif berlaku tiga bulan setelah MA mengeluarkan putusan.Sedikitnya terdapat 18 poin atau 14 pasal dalam peraturan menteri tersebut yang dianggap bertentangan dengan undang-undang yang lebih tinggi oleh MA, yaitu Undang-Undang Nomor 20 Tahun 2008 tentang Usaha Mikro, Kecil, dan Menengah serta Undang-Undang Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan.Oleh MA, ke-14 pasal ini telah dinyatakan tidak mempunyai kekuatan hukum mengikat. MA lantas memerintahkan Menteri Perhubungan mencabut pasal-pasal yang terkait dengan 14 poin di dalam peraturan menteri tersebut.Gugatan ini dilayangkan oleh sedikitnya enam orang pengemudi angkutan sewa khusus, termasuk taksi online, yang menyatakan keberatan dan mengajukan permohonan hak uji materiil terhadap sejumlah pasal dalam Peraturan Menteri Perhubungan Nomor 26 Tahun 2017 tentang Penyelenggaraan Angkutan Orang dengan Kendaraan Bermotor Umum Tidak Dalam Trayek."
2018/04/04,Ihwal Status Transportasi Online,"Sudah selayaknya pemerintah mewajibkan penyedia layanan transportasi berbasis aplikasi, seperti Go-Jek dan Grab, menjadi perusahaan transportasi. Dengan status perusahaan angkutan, keberadaan mereka akan lebih mudah diatur. Pemerintah pun bisa melindungi hak pengemudi sekaligus hak konsumen.Selama ini pemerintah telah memberikan banyak dispensasi bagi Go-Jek dan Grab untuk tidak diperlakukan sebagai perusahaan transportasi. Kelonggaran itu diatur melalui Pasal 63-67 Peraturan Menteri Perhubungan Nomor 108 Tahun 2017. Tapi, nyatanya, perusahaan berbasis aplikasi itu melanggar aturan main. Mereka beroperasi layaknya perusahaan angkutan umum dengan menentukan tarif untuk penumpang.Begitu pula dalam perekrutan pengemudi. Seharusnya penyedia aplikasi tidak merekrut langsung mitra pengemudi, melainkan melakukannya lewat badan usaha atau koperasi. Repotnya, Kementerian Perhubungan tidak bisa menjatuhkan sanksi terhadap semua pelanggaran tersebut lantaran status Go-Jek dan Grab yang hanya sebagai penyedia aplikasi.Negara bakal diuntungkan secara ekonomi dari keputusan yang diambil dalam pertemuan antara pemerintah dan perwakilan Go-Jek serta Grab di kantor Kepala Staf Kepresidenan pada pekan lalu tersebut. Para peneliti Institute for Development of Economics and Finance (Indef) menghitung perubahan status dari penyedia aplikasi menjadi perusahaan angkutan akan menambah penerimaan negara sebesar Rp 1,54 triliun per tahun.Sebaiknya perubahan bentuk badan usaha perusahaan berbasis aplikasi itu dilakukan secara fleksibel. Pemerintah mesti memberikan kelonggaran kepada pengusaha berbasis aplikasi bergerak di sektor lain di luar transportasi. Dengan begitu, pengembangan penyedia aplikasi ke arah industri lain, seperti financial technology atau e-commerce, tidak terhambat perubahan bentuk ini.Pemerintah perlu pula menyelesaikan masalah lain yang lebih substansial, yakni merevisi Undang-Undang Nomor 22 Tahun 2009 tentang Lalu Lintas dan Angkutan Jalan. Undang-undang tersebut kerap menjadi hambatan karena tidak mengatur mengenai penggunaan sepeda motor sebagai alat transportasi umum.Mengabaikan sepeda motor sebagai salah satu moda transportasi tidaklah realistis. Bahkan, sebelum undang-undang itu lahir, sepeda motor sebagai alat angkutan umum sudah hadir di seluruh pelosok negeri. Para pendukung ojek punya argumentasi: benar bahwa sepeda motor bukanlah angkutan umum, tapi tidak ada larangan pengendara sepeda motor berboncengan. Dalam konteks ojek online, boncengan inilah yang dimanfaatkan secara ekonomis.Demi memudahkan pengawasan, pemerintah perlu mendorong perusahaan transportasi melepas saham di bursa efek. Dengan begitu, publik bisa turut mengawasi angkutan online sekaligus berkesempatan berinvestasi dan menikmati keuntungan dari dua perusahaan yang bervaluasi puluhan triliun rupiah tersebut."
2018/02/14,"Demo di Istana, Ketum ADO: Driver Taksi Online Tetap Bekerja","TEMPO.CO, Jakarta - Ketua Asosiasi Driver Taksi Online (ADO) Christiansen tak menampik beredarnya informasi akan adanya aksi demostrasi oleh para pengemudi taksi online, Rabu, 14 Februari 2018. Menurut kabar yang beredar, aksi tersebut akan dilaksanakan di depan Istana Negara, Jakarta Pusat.""Infonya seperti itu memang, tapi mengenai benar atau tidaknya bisa ditanyakan kepada Kepolisian RI apakah sudah dapat pemberitahuan tersebut atau tidak,"" kata Christiansen saat dihubungi, Selasa, 13 Februari 2018.Baca juga: Jokowi di Ambon, Aliando Demo di Depan Istana Tolak Permenhub 108Para pengemudi tersebut berdemo menuntut pembatalan Peraturan Menteri Perhubungan (Permenhub) 108 Tahun 2017. Aksi itu disinyalir akan dihadiri oleh ribuan pengemudi taksi online dari Jabodetabek dan beberapa wilayah di Indonesia.Christiansen menuturkan, pihaknya belum memastikan jumlah pasti dari para driver yang ikut turun ke jalan. ""Karena sejauh ini yang sudah melakukan demo Cuma Medan, Lampung, Surabaya, Makassar, dan Jabodetabek,"" ujar Christiansen. Christiansen mengimbau mitra ADO untuk tidak ikut berdemo. “Tetap bekerja seperti biasa,” kata dia.Menteri Perhubungan Budi Karya Sumadi memberi waktu satu bulan kepada para pengemudi taksi online untuk melakukan penyesuaian terhadap Permenhub 108  yang mulai diberlakukan 1 Februari 2018.Selama sebulan, Kementerian Perhubungan akan menggelar operasi simpatik. Operasi tersebut berupa teguran atau peringatan kepada pengemudi taksi online yang belum sepenuhnya memenuhi aturan.""Tetap tanggal 1 (Permenhub 108) tetap diberlakukan, tapi namanya operasi simpatik. (Lama waktunya) sementara satu bulan,"" kata Budi. Kepala Dinas Perhubungan Provinsi Jawa Barat, Dedi Taufik, meminta pelaku usaha taksi online agar mematuhi regulasi. Permenhub 108 akan diberlakukan nasional per 1 Februari 2018."
2017/10/16,"Inilah Zona Merah, Kawasan Terlarang bagi Ojek Online di Bandung","TEMPO.CO, Bandung - Sopir ojek online harus mewaspadai beberapa zona merah di Bandung, yaitu wilayah terlarang untuk menjemput penumpang bagi ojek dengan aplikasi itu. Zona merah itu seperti di daerah Bandung Timur dan Bandung Barat. Sopir ojek yang melanggar akan berhadapan dengan tukang ojek pangkalan.Koordinator wilayah barat Himpunan Driver Bandung Raya (HDBR) Ahmad Sukandar mengatakan,sopir ojek online belum bebas beroperasi di semua wilayah Bandung. Ada beberapa zona merah yang harus dihindari agar tidak muncul konflik dengan pengemudi ojek pangkalan.Baca juga: Ini 7 Permintaan Pengemudi Angkutan Online Jawa Barat“Misalnya di daerah Geger Kalong, Ujung Berung dan daerah Bandung Timur, juga Bandara Husein (Sastranegara),” katanya di sela aksi unjuk rasa di depan Gedung Sate, Bandung, Senin, 16 Oktober 2017.Menurutnya, sopir ojek online hanya bisa masuk ke zona merah itu untuk mengantar. “Kalau mengambil dilarang,” ujarnya. Menghadapi potensi konflik di lapangan, paguyuban ojek online itu pun membentuk tim satuan tugas yang berfungsi untuk menyelesaikan masalah yang terjadi.Lebih dari dua ribu pengemudi angkutan online di Bandung Raya berunjuk rasa di depan Gedung Sate, Bandung, Senin, 16 Oktober 2017. Aksi itu menuntut pencabutan larangan beroperasi angkutan online oleh pemerintah Provinsi Jawa Barat pekan lalu.""Kami juga minta perlindungan pemerintah supaya tidak ada lagi intimidasi dari pihak mana pun,"" kata Ahmad Sukandar, 43 tahun, koordinator wilayah barat Himpunan Driver Bandung Raya (HDBR) di sela aksi.Menurut dia, pelarangan itu yang mencetuskan aksi besar-besaran hari ini di depan kantor pemerintahan provinsi Jawa Barat. Berdasarkan hasil rapat koordinasi aksi, jumlah peserta lebih dari dua ribu orang. Mayoritas peserta aksi merupakan pengemudi angkutan online yang tergabung dalam komunitas atau paguyuban wilayah.Baca juga:  Sopir Gojek, Grab, dan Uber Gelar Unjuk Rasa di Depan Gedung SateTidak semua pengemudi angkutan online di Bandung Raya ikut unjuk rasa. Sejumlah sopir ojek online terlihat masih beroperasi. ""Ini aksi solidaritas dan damai, tidak ada paksaan,"" ujar Ahmad.Sejak pukul 10.00, peserta aksi datang bergelombang dari penjuru kota. Pengemudi ojek online umumnya memakai jaket Go-Jek, Uber, dan Grab. Sepeda motor mereka parkir di area Monumen Perjuangan Rakyat Jawa Barat, yang berjarak sekitar 400 meter dari Gedung Sate."
