22 Dec 2017;1:46 PM;@FerlitaSalim;#SAVEDRIVERGOJEK pic.twitter.com/ktEoIzR2cZ;False;;;;/FerlitaSalim/status/944323346904186881
20 Dec 2017;9:02 AM;@ariefachadewi;#gojek #gojekdriver #gojekindonesia #savedrivergojek #gojekmania #thepowerofdriver https://www.instagram.com/p/Bc7oQfdFysy/ ;False;;1;;/ariefachadewi/status/943527007647928320
18 Dec 2017;10:05 AM;@ariefachadewi;"Editannya serem cuuy.. 
#driverGojek #Gojek #SaveDriverGojek #GojekDriver #Gojek https://www.instagram.com/p/Bc2l7oLl95N/ ";False;;1;;/ariefachadewi/status/942818198784581632
11 Dec 2017;7:54 AM;@Indrayansyah18;Kadang kasian sama curhatan driver gojek yg cuma dengerin komentar custumer. pass custumer komen dan kasih rating rendah langsung disuspen. entah @gojekindonesia gimana mau mensejahterakan driver yg 1 harian wari wiri nyari orderan. #savedrivergojek;False;;1;;/Indrayansyah18/status/940248395632885761
9 Dec 2017;2:58 AM;@sekar_epku;"Tarif dinaikin,bukan malah jualan tote bag.memangnya tote bag bisa jalan sendiri ke customer tanpa driver
#savedrivergojek https://twitter.com/gojekindonesia/status/939382383593140225 …";False;;1;;/sekar_epku/status/939449166937198592
25 Nov 2017;12:03 AM;@whynu9;http://beritatrans.com/2017/11/24/knkt-minta-kendaraan-tak-laik-jalan-ditindak-tegas/ … setuju pak, harus dikandangkan dan pengusahanya harus kena sanksi,  bukan hanya driver @YLKI_ID @PTJASAMARGA #SaveDriverGojek @Bidiktangsel @detikoto @humasbekasikota @KemenPU @kemenhub151 @BekasiBaru @infoll @PasangMata @sonorajakarta @elshinta;False;;1;;/whynu9/status/934331676917772288
24 Nov 2017;2:48 AM;@rulynaufal;"@gojekindonesia dgn adanya kasus ini, mohon jangan sampai terulang lagi. Jgn hanya karna customer komplain, langsung membuat keputusan sepihak. Kejadian dilapangan ga slalu sesuai dgn komplain customer. Slogan ""aplikasi berjiwa sosial"" seolah cuma slogan belaka
#SaveDriverGojek pic.twitter.com/tEa7unVCsU";False;;1;;/rulynaufal/status/934010837202649088
23 Nov 2017;3:58 AM;@tianfillio;@DramaGojek dan mereka itu berusaha membawa perubahan untuk qta semua...  #salamsatuaspal #savedrivergojek;False;;1;1;/tianfillio/status/933666091900968965
23 Nov 2017;2:32 AM;@girlscute151;"Demi Penyelidikan, KPK Resmi Mencekal Istri Setya Novanto Ke Luar Negeri
http://serbaliputan.blogspot.co.id/2017/11/demi-penyelidikan-kpk-resmi-mencekal.html …
#SaveTiangListrik #SaveDriverGojek #SaveTiangListik #setyanovanto #Kpk #KPKUpdates #berita #BeritaAceh #BeritaBola #LiputanTerbaru #peristiwa #kecelakaanpic.twitter.com/9kd7bxuhx4";False;;;2;/girlscute151/status/933644369311154177
22 Nov 2017;11:09 PM;@Lukman220897;"Hai @gojekindonesia inget gak kalian bisa lancar berusaha karna kami bukan karna sepak bola
Tapi kenapa kau memberi sponsor besar besaran bagi liga indonesia sedangkan kami sengsara!!!!!!
#SaveDriverGojek
#toilet2000 loh
Dengarlah pak @jokowi  pak @aniesbaswedan pak@HKemhubpic.twitter.com/mYKSUFQfQh";False;;1;;/Lukman220897/status/933593291991302145
22 Nov 2017;10:46 PM;@rulynaufal;@gojekindonesia min saran nih yee, jgn kaga dianggap nih saran. PENTING SOALNYE. Kalo belom bisa lindungin driver dari order fiktif / titik jemput yg jauh, jgn buat rule suspend 1/2 jam kalo cancel 2x dlm 1jam. Yg salah siape yg rugi driver. Dah gitu aje. #savedrivergojek pic.twitter.com/QPVTG8EOee;False;1;1;;/rulynaufal/status/933587437082701824
22 Nov 2017;10:25 PM;@budakgojek;#savedrivergojek https://twitter.com/Grace_Ayudia/status/933578586975436800 …;False;;1;;/budakgojek/status/933582289040113664
22 Nov 2017;10:25 PM;@dearya81;#savedrivergojek pic.twitter.com/iax1lQxxvj;False;;1;;/dearya81/status/933582216973520896
22 Nov 2017;10:21 PM;@budakgojek;#savedrivergojek https://twitter.com/AnnisaSeptiayu/status/933572362158534656 …;False;;1;;/budakgojek/status/933581321611251712
22 Nov 2017;10:20 PM;@9bahanpop_ok;#savedrivergojek https://twitter.com/qitmr/status/933558633434046464 …;False;;3;;/9bahanpop_ok/status/933581011505504256
22 Nov 2017;9:32 PM;@lj_ican;Kebijakan yg pelik atas dasar persaingan hanya menyudutkan para mitra driver.#SaveDriverGojek #SaveDriverOnline;False;;1;1;/lj_ican/status/933568887844585473
22 Nov 2017;9:25 PM;@budakgojek;#SaveDriverGojek https://twitter.com/Paijo_Gemes/status/933565588961607680 …;False;;1;;/budakgojek/status/933567187549274112
22 Nov 2017;9:25 PM;@budakgojek;#SaveDriverGojek https://twitter.com/lj_ican/status/933565396111671296 …;False;;2;1;/budakgojek/status/933567078560186369
22 Nov 2017;9:24 PM;@budakgojek;#SaveDriverGojek https://twitter.com/Paijo_Gemes/status/933564325834321920 …;False;;1;;/budakgojek/status/933566844325076992
22 Nov 2017;9:23 PM;@lj_ican;Perjuangan mereka sebagai mitra bertaruh dengan nyawa #SaveDriverGojek #SaveDriverOnline  https://twitter.com/lj_ican/status/933566134132998144 …;False;;1;1;/lj_ican/status/933566615102173185
22 Nov 2017;9:23 PM;@budakgojek;#SaveDriverGojek pic.twitter.com/CFxmHlRrm6;False;;1;;/budakgojek/status/933566608617783296
22 Nov 2017;9:22 PM;@budakgojek;#SaveDriverGojek pic.twitter.com/DW02vq3aSO;False;;1;;/budakgojek/status/933566472588181504
22 Nov 2017;9:17 PM;@gembeljojo_;Kita sama sama nyari nafkah, sama sama untuk Kebutuhan Keluarga, jika tidak ikut berjuang langsung setidak nya hargai teman teman kalian yg sedang berjuang #SaveDriverGojek;False;;2;2;/gembeljojo_/status/933565085880008704
22 Nov 2017;9:12 PM;@theR_Devils;"Offbid aja 

#SaveDriverGojek";False;;1;;/theR_Devils/status/933563969796583424
22 Nov 2017;8:57 PM;@AchmadLokot;Tadi pagi d tulisan kota bekasi real no hoax,,, #SaveDriverGojek pic.twitter.com/COM4ZgNRxk;False;;2;;/AchmadLokot/status/933560034352545792
22 Nov 2017;8:51 PM;@gembeljojo_;Semoga ketemu titik tengah dan yg terbaik buat driver gojek, LAWAN ketidakadilan #SaveDriverGojek;False;;1;;/gembeljojo_/status/933558722432872449
22 Nov 2017;8:49 PM;@Dompokjawa20;"#SaveDriverGojek
#saveDriverOjekOnline
#SaveDriverGojek
#saveDriverOjekOnline";True;;2;;/Dompokjawa20/status/933558108068093952
22 Nov 2017;8:14 PM;@DramaGojek;"LAWAN KETIDAKADILAN !!
#SaveDriverGojek #saveDriverOjekOnlinepic.twitter.com/81IpypiR3f";False;5;23;27;/DramaGojek/status/933549330924896257
22 Nov 2017;10:32 AM;@BintangPrima12;#savedrivergojek;True;;;;/BintangPrima12/status/933402783096565760
22 Nov 2017;7:58 AM;@sekar_epku;"Dan tarif go ride tetap Rp 1600/km,bonus turun 20 job = 80k coba ngecoh dgn 30 job = 200k
#savedrivergojek";True;;;;/sekar_epku/status/933364177959231490
22 Nov 2017;6:54 AM;@CondetWarrior;Moga sukses demo kalian besok bro!  #SaveDriverGojek https://twitter.com/DramaGojek/status/933347236192202752 …;False;;1;2;/CondetWarrior/status/933347907633266688
21 Nov 2017;11:25 PM;@lj_ican;Dibilang pujaan TDK jg to sedikit membantu di pendapatan.Tp tetap kebijakan cuma sepihak.Sy tetap pro dukung dan #Savedrivergojek;True;;;1;/lj_ican/status/933234846171676672
21 Nov 2017;11:15 PM;@iyancahya;fix besok kah ndan @DramaGojek klw fix ane ikut ndan #saveDriverGojek https://twitter.com/KompasTV/status/933224554016546816 …;False;;;1;/iyancahya/status/933232381305036800
21 Nov 2017;11:13 AM;@9bahanpop_ok;#SaveDriverGojek https://twitter.com/DramaGojek/status/933008214328610816 …;False;;;1;/9bahanpop_ok/status/933050750447448064
21 Nov 2017;8:34 AM;@Jaroet12;Ramaikan!!! #SatuKomando #SaveDriverGojek https://twitter.com/DramaGojek/status/933008214328610816 …;False;;3;;/Jaroet12/status/933010827501637632
21 Nov 2017;1:37 AM;@DramaGojek;"Mau mimini kenalin ke lady gojek ini?? Yuk ikut aksi #savedrivergojek kita kamis besok 
#tibaTibaLangsungDijapriGoJombs pic.twitter.com/Gx4bwknMyy";False;1;6;4;/DramaGojek/status/932905824363491329
21 Nov 2017;12:38 AM;@DramaGojek;"Pembangkang lebih terhormat dari penjilat, sejelek jeleknya pembangkang dia masih punya prinsip, harga diri & berani tanggung resiko. Sedangkan penjilat hanya mencari tempat aman dibalik ketiak seseorang

#saveDriverGojek #salam1aspal";False;;47;22;/DramaGojek/status/932890988145545217
20 Nov 2017;6:39 AM;@BuanaPhajar;Iya kalo ane pngn offbid soalnya sudah bnr2 merugikan kita para driver gila aja kali tarif di turun2n bkn di naikin jadi gk seimbang sama urusan dapur hihi #SaveDriverGojek;True;;;1;/BuanaPhajar/status/932619534497755138
20 Nov 2017;5:50 AM;@DramaGojek;"Setiap perjuangan jelas akan banyak yang dikorbankan.
Tapi... Apakah dengan sembarangan saja, menitikan siapa yang harus jadi korban. Tanpa mempertimbangkan klausul atas loyalitas dalam perjuangan tersebut
#SaveDriverGojek pic.twitter.com/3KAir2aIeV";False;;13;11;/DramaGojek/status/932607134126153728
19 Nov 2017;11:11 PM;@DramaGojek;"selamat siang gojekers & Jakmania
buat yang kepo perihal aksi #saveDriverGojek kamis nanti, sabar dulu y  Mimin mau makan siang dulu ama kebanggaan  pic.twitter.com/HOCqzeoiee";False;3;9;12;/DramaGojek/status/932506730889560065
19 Nov 2017;10:02 PM;@ardhyslankers42;"Hey @gojekindonesia bisa anda jelaskan perihal virtual big data ?
Monggo dipantau  @kemkominfo @Portal_Kemlu_RI @BIN_Official
#SaveDriverGojek
#SaveAnakBangsaIndonesia";False;;;;/ardhyslankers42/status/932489372380807168
19 Nov 2017;8:50 PM;@sekar_epku;Banyak promo tapi tarif di driver cuma Rp 1600/km #savedrivergojek;True;;;;/sekar_epku/status/932471258737811456
18 Nov 2017;5:17 PM;@DriverOnline22;"@gojekindonesia Tarif Gojek Rp. 1.600/KM. #AkuHarusSekuatTiangListrik
#SaveDriverGojek";False;;;2;/DriverOnline22/status/932055157772185601
18 Nov 2017;2:15 AM;@pesuytea;Kalau gak pilih pilih order gempor dong driver @gojekindonesia #savedrivergojek https://twitter.com/MasNgidol/status/808667022640844801 …;False;;;;/pesuytea/status/931828316197347328
17 Nov 2017;4:25 AM;@SanregoTortuga;#savedrivergojek;True;;;;/SanregoTortuga/status/931498539867238401
16 Nov 2017;10:03 AM;@adnan_antagonis;buat mitra mah 2500/km juga kita mah udah seneng bukan penghargan yg anda dapatkan saat ini #SaveDriverGojek https://twitter.com/gojekindonesia/status/930822165603131392 …;False;;;;/adnan_antagonis/status/931221115074093056
16 Nov 2017;8:23 AM;@Uchan_slue;"Dan ternyata film fiksi animasi terpopuler akhir tahun ini bukan #Thor tetapi ""KPK vs SN"" #IndonesiaMencariPapah #SaveTiangListrik #SaveDriverGojek";False;;1;3;/Uchan_slue/status/931196112387452929
16 Nov 2017;5:48 AM;@ardhyslankers42;"Hey @gojekindonesia , lihat ini argo @anterin_id 3500-4000 masih ada konsumennya, masih mau alesan apa lagi ente nurunin harga sampe 1600/km ?
Kembalikan argo 4000 kami yang dulu .
#SaveDriverGojek pic.twitter.com/aAsAEfNgHp";False;;;;/ardhyslankers42/status/931156932957585408
15 Nov 2017;5:39 PM;@DriverOnline22;#SaveDriverGojek;True;;;;/DriverOnline22/status/930973586482798593
15 Nov 2017;10:11 AM;@Asalaze2;Haii pak bangda disarankan anda naik ojek pangkalan saja,selain harga yg murah,pelayanan juga ramah, dijamin cepat jemputnya. Walaupun MACET WARBIYASA #SaveDriverGojek;True;;;;/Asalaze2/status/930860876051001344
15 Nov 2017;9:51 AM;@Asalaze2;Satgasnya lg bocan makanya gada yg belain hahaa #Ripperforma&tarif #SaveDriverGojek;True;;;;/Asalaze2/status/930855848552800256
15 Nov 2017;9:48 AM;@Asalaze2;Haaii ka' disarankan untuk naik opang saja, selain tarifnya murah, pelayanannya ramah loh wkwkwkwk #SaveDriverGojek;True;1;;;/Asalaze2/status/930855057167228930
15 Nov 2017;9:45 AM;@Asalaze2;Naik opang saja, tarif murah pelayanan baik kwkwwkw koplak #SaveDriverGojek;True;;;;/Asalaze2/status/930854266075463680
15 Nov 2017;9:39 AM;@Asalaze2;Naik opang saja mas biar lurus terus hahhaah #SaveDriverGojek;True;;;;/Asalaze2/status/930852741110317056
15 Nov 2017;9:37 AM;@Asalaze2;RIP Performa & tarif jaman now #SaveDriverGojek;True;;;;/Asalaze2/status/930852332526374912
15 Nov 2017;9:33 AM;@Asalaze2;Jdi driver ojol itu serba salah.. mending yg banyak complian suruh naik opang saja simpel kan, harga mahal pelayanan tidak memuaskan hahha #SaveDriverGojek;True;;;2;/Asalaze2/status/930851374891278336
