date,user,tweets,is_duplicate,replying,rep_count,ret_count,fav_count,user_all,user_count,hashtag,tag_count,link,clean_text,word_count
2014-06-26,@ronaldosagala,"""@MediaCenterJKW: Jelang Debat Cawapres, @Pak_JK  Diminta Istirahat - http://Kompas.com<c2><a0>"" titip program #MP3EI vs #BaliTolakReklamasi",FALSE,True,NA,,NA,"@ronaldosagala @MediaCenterJKW, @Pak_JK",3,"#MPEI, #BaliTolakReklamasi",2,/ronaldosagala/status/482417897776484352,jelang debat cawapres istirahat titip program vs,7
2014-06-26,@thealbahri,"Dahsyat ""@forbali13: Dr Negara menolak reklamasi,bw puisi titipan ibuny #BaliTolakReklamasi #BatalkanPerpres51th2014 pic.twitter.com/McWCYHigzX""",FALSE,False,NA,,NA,@thealbahri @forbali,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/thealbahri/status/482417830566973441,dahsyat dr negara menolak bw puisi titipan ibuny,8
2014-06-26,@nalaakrisna,"Biarpun panas ttep berjuang demi #BaliTolakReklamasi, thx om jerink.. #BatalkanPerpres51th2014 http://instagram.com/p/pvQAgFMM7F/<c2><a0>",FALSE,False,NA,,NA,@nalaakrisna ,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/nalaakrisna/status/482417638506000385,biarpun panas ttep berjuang thx jerink,6
2014-06-26,@AriefMoehibatz,"Selamat berjuang teman ""@forbali13: Artwork dari teman2. Terima kasih! #BatalkanPerpres51th2014 #BaliTolakReklamasi pic.twitter.com/6vXAUXWnH5""",FALSE,False,NA,,NA,@AriefMoehibatz @forbali,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/AriefMoehibatz/status/482417620637851648,berjuang teman artwork teman,4
2014-06-26,@ronaldosagala,"Pak @Pak_JK titip program #MP3EI cawapres sblh, di program debat cawapres. Perjuangkan suara rakyat bali @forbali13 #BaliTolakReklamasi",FALSE,False,NA,,NA,"@ronaldosagala @Pak_JK, @forbali",3,"#MPEI, #BaliTolakReklamasi",2,/ronaldosagala/status/482417416278777856,titip program cawapres sblh program debat cawapres perjuangkan suara rakyat,10
2014-06-26,@SitiNuraeni71,"""berteriak untuk melawan!!! #BaliTolakReklamasi #BatalkanPerpres51th2014 cc. @JRX_SID pic.twitter.com/pc2LFQ0EN3""",FALSE,False,NA,,NA,@SitiNuraeni71 @JRX_SID,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/SitiNuraeni71/status/482417353829781505,berteriak melawan,2
2014-06-26,@gendovara,"Dahsyat ""@forbali13: Dr Negara menolak reklamasi,bw puisi titipan ibuny #BaliTolakReklamasi #BatalkanPerpres51th2014 pic.twitter.com/53PGUdBuVI""",FALSE,False,1,39,4,@gendovara @forbali,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/gendovara/status/482416682091036672,dahsyat dr negara menolak bw puisi titipan ibuny,8
2014-06-26,@dhirasshole,"Pertahankan Bali dan alamnya, karena aku ada keiinginan ajak istri dan anak-anakku nanti menikmati indahnya Bali. #BaliTolakReklamasi",FALSE,False,NA,3,NA,@dhirasshole ,2,#BaliTolakReklamasi,1,/dhirasshole/status/482416550318571520,pertahankan alamnya keiinginan ajak istri anakanakku menikmati indahnya,8
2014-06-26,@BaleBengong,Sedikitnya ada 4 orator yang akan melahirkan anak-anak bumi tadi di #balitolakreklamasi. Tanpa teriak pun suaramu akan nyaring.,FALSE,False,NA,4,NA,@BaleBengong ,2,#balitolakreklamasi,1,/BaleBengong/status/482416539623096320,orator melahirkan anakanak bumi teriak suaramu nyaring,7
2014-06-26,@gedeamstrong,Sopir truk pun cuti ikut beraksi @forbali @JRX_SID #BaliTolakReklamasi pic.twitter.com/uni8sH6gk8,FALSE,False,1,43,9,"@gedeamstrong @forbali, @JRX_SID",3,#BaliTolakReklamasi,1,/gedeamstrong/status/482416506861412352,sopir truk cuti beraksi,4
2014-06-26,@tariladyrose_78,Bareng kak @8rianna_ #BaliTolakReklamasi sukseme dh sempetin foto bareng kak!! pic.twitter.com/bZAADhuUd4,FALSE,False,NA,1,NA,@tariladyrose_78 @rianna_,2,#BaliTolakReklamasi,1,/tariladyrose_78/status/482416208558305280,bareng kak sukseme sempetin foto bareng kak,7
2014-06-26,@gedeamstrong,Masyarakt negara jg ikut beraksi seperti baja @baliekarock @forbali13 #BaliTolakReklamasi pic.twitter.com/ZFAMxYMSPA,FALSE,False,NA,,NA,"@gedeamstrong @baliekarock, @forbali",3,#BaliTolakReklamasi,1,/gedeamstrong/status/482415870656790528,masyarakt negara beraksi baja,4
2014-06-26,@NandaGoeltom,Support! :)) RT @baliekarock: Liat aksi parade budaya  #balitolakreklamasi tadi via tweetpic @RCBS_FM . Lawan!!!,FALSE,False,NA,,NA,"@NandaGoeltom @baliekarock, @RCBS_FM",3,#balitolakreklamasi,1,/NandaGoeltom/status/482415641157070848,support liat aksi parade budaya tweet lawan,7
2014-06-26,@telapak_kaki09,"Pulang dengan damai
Suka cita mempertahankan Alam Indonesia
#DamaiDenganCinta
#BaliTolakReklamasi [pic] <e2><80><94> https://path.com/p/QoL2b<c2><a0>",FALSE,False,NA,,NA,@telapak_kaki09 ,2,"#DamaiDenganCinta, #BaliTolakReklamasi",2,/telapak_kaki09/status/482415508239568896,pulang damai suka cita mempertahankan alam,6
2014-06-26,@aras_kembang,dengan penuh semangat kita berjuang untuk bali #BALITOLAKREKLAMASI<c2><a0> pic.twitter.com/P4i689Fdt6,FALSE,False,NA,,NA,@aras_kembang ,2,#BALITOLAKREKLAMASI,1,/aras_kembang/status/482415494515793921,penuh semangat berjuang,3
2014-06-26,@azkanadiia,@SID_Official #BaliTolakReklamasi #BatalkanPerpres51th2014,FALSE,False,NA,,NA,@azkanadiia @SID_Official,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/azkanadiia/status/482415339146199041,,0
2014-06-26,@depank_believe,"korporasi membangun  dari tumpukan penderitaan!!
@JRX_SID
#savekarawang #saverembang
#savebali #BaliTolakReklamasi pic.twitter.com/o8T4j7hjKL",FALSE,False,NA,1,NA,@depank_believe @JRX_SID,2,"#savekarawang, #saverembang, #savebali, #BaliTolakReklamasi",4,/depank_believe/status/482414868264284160,korporasi membangun tumpukan penderitaan,4
2014-06-26,@baliekarock,Liat aksi parade budaya  #balitolakreklamasi tadi via tweetpic @RCBS_FM . Lawan!!!,FALSE,False,1,31,5,@baliekarock @RCBS_FM,2,#balitolakreklamasi,1,/baliekarock/status/482414867605774337,liat aksi parade budaya tweet lawan,6
2014-06-26,@BaleBengong,"Jika kamu bungkam, akan dianggap batu. Dilempar dan dibuang. -wiji thukul- diteriakkan orator perempuan #BaliTolakReklamasi",FALSE,False,1,6,NA,@BaleBengong ,2,#BaliTolakReklamasi,1,/BaleBengong/status/482414612428492800,bungkam dianggap batu dilempar dibuang wiji thukul diteriakkan orator perempuan,10
2014-06-26,@gedeamstrong,Semangat masyarakat teluk benoa yg begitu api @forbali13 @sid_official #BaliTolakReklamasi pic.twitter.com/cFBdU6PUtw,FALSE,False,NA,,NA,"@gedeamstrong @forbali, @sid_official",3,#BaliTolakReklamasi,1,/gedeamstrong/status/482414563778781185,semangat masyarakat teluk api,4
2014-06-26,@callmebeee1,tadi pagi. #BaliTolakReklamasi #BatalkanPerpres51th2014 cc.@forbali13pic.twitter.com/j25zkewkrj,FALSE,False,NA,,NA,@callmebeee1 @forbali,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/callmebeee1/status/482414173377150976,,0
2014-06-26,@beaumec_ID,Foto tadi #BaliTolakReklamasi #BatalkanPerpres51th2014 @SID_Officialpic.twitter.com/y3FlOKtTok,FALSE,False,NA,,NA,@beaumec_ID @SID_Official,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/beaumec_ID/status/482414038496714752,foto,1
2014-06-26,@depank_believe,"LAWAN!! 
@JRX_SID @nytimes @kompascom
#savekarawang #saverembang
#BaliTolakReklamasi pic.twitter.com/0BSarm8L94",FALSE,False,NA,,NA,"@depank_believe @JRX_SID, @nytimes, @kompascom",4,"#savekarawang, #saverembang, #BaliTolakReklamasi",3,/depank_believe/status/482413953826299905,lawan,1
2014-06-26,@callmebeee1,gadis kecil yg peduli dengan bali!!! #BatalkanPerpres51th2014 #BaliTolakReklamasi cc. @forbali13pic.twitter.com/25T0p3gnfu,FALSE,False,NA,,NA,@callmebeee1 @forbali,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/callmebeee1/status/482413520923815937,gadis peduli,2
2014-06-26,@SangChoDockZ,"cc @SBYudhoyono not responding ? ""@commaditya: #BALITOLAKREKLAMASI #BatalkanPerpres51th2014 pic.twitter.com/SXIt1inzd4""",FALSE,False,NA,,NA,"@SangChoDockZ @SBYudhoyono, @commaditya",3,"#BALITOLAKREKLAMASI, #BatalkanPerpresth",2,/SangChoDockZ/status/482412651163570176,responding,1
2014-06-26,@ForBALI13,Artwork dari teman2. Terima kasih! #BatalkanPerpres51th2014 #BaliTolakReklamasi pic.twitter.com/gbYfBuK3bi,FALSE,False,NA,17,NA,@ForBALI13 ,2,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/ForBALI13/status/482412236254625793,artwork teman,2
2014-06-26,@nalaakrisna,"Terima kasih udah mempercayakan saya untuk berpatisipasi membawa tempeh pada orasi hari ini #BaliTolakReklamasi, dibaca iaa pak @SBYudhoyono",FALSE,False,NA,1,NA,@nalaakrisna @SBYudhoyono,2,#BaliTolakReklamasi,1,/nalaakrisna/status/482412072982953984,udah mempercayakan berpatisipasi membawa tempeh orasi dibaca iaa,8
2014-06-26,@RyTirta525,"Peserta Parade Budaya # Peserta Parade Budaya #BaliTolakReklamasi Teluk benoa td sekitar 2000 orang, Pak<e2><80><a6> [pic] <e2><80><94> https://path.com/p/1TWSJZ<c2><a0>",FALSE,False,NA,,NA,@RyTirta525 ,2,#BaliTolakReklamasi,1,/RyTirta525/status/482411846587002880,peserta parade budaya peserta parade budaya teluk td orang,9
2014-06-26,@aGoezFC,saya orang batu. AREMANIA jg. mendukung #BaliTolakReklamasi. mari kepalkan tangan. lawan penguasa penguasa BEJAD.,FALSE,False,NA,,NA,@aGoezFC ,2,#BaliTolakReklamasi,1,/aGoezFC/status/482411535143170048,orang batu aremania mendukung kepalkan tangan lawan penguasa penguasa bejad,10
2014-06-26,@putrapayana,"Kawan"" mari dukung #BaliTolakReklamasi @forbali13",FALSE,False,NA,,NA,@putrapayana @forbali,2,#BaliTolakReklamasi,1,/putrapayana/status/482411526142177280,kawan dukung,2
2014-06-26,@novafuxnbumz,Sudah dua tahun kita telah dibohongi.. Msh terngiang2 lagu yg td.. #balitolakreklamasi salute buat<e2><80><a6> http://instagram.com/p/pvNEYBqtM-/<c2><a0>,FALSE,False,NA,3,NA,@novafuxnbumz ,2,#balitolakreklamasi,1,/novafuxnbumz/status/482411175460614144,dibohongi msh terngiang td salute,5
2014-06-26,@hari_bhc,"semangat terus kawan.kalau cape istirahat. #BaliTolakReklamasi
#BatalkanPerPres51th2014
@forbali13 @SID_Official @THEHYDRANTBALl @JRX_SID",FALSE,False,1,,NA,"@hari_bhc @forbali, @SID_Official, @THEHYDRANTBALl, @JRX_SID",5,"#BaliTolakReklamasi, #BatalkanPerPresth",2,/hari_bhc/status/482410892877762562,semangat kawan cape istirahat,4
2014-06-26,@akuluka,#BaliTolakReklamasi #batalkanperpres51th2014pic.twitter.com/WEVxMEjk5H,FALSE,False,NA,,NA,@akuluka ,2,"#BaliTolakReklamasi, #batalkanperpresth",2,/akuluka/status/482410871176437760,,0
2014-06-26,@DevoteesS_,RT @SID_Official: Terima kasih teman-teman yg sudah bergabung bersama SID dalam barisan #BaliTolakReklamasi hari ini meneriakkan... http://t,FALSE,False,NA,,NA,@DevoteesS_ @SID_Official,2,#BaliTolakReklamasi,1,/DevoteesS_/status/482410805728518144,temanteman bergabung sid barisan meneriakkan,5
2014-06-26,@akuluka,3 anggota tni pun keluar dari gedung yang sama. Entah dari satuan mana. Semua masuk ke mobil polos non satuan. #BaliTolakReklamasi (:,FALSE,False,NA,,NA,@akuluka ,2,#BaliTolakReklamasi,1,/akuluka/status/482410527100915712,anggota tni gedung satuan masuk mobil polos non satuan,9
2014-06-26,@Ncek_Sadistic,"Palace of my own disgrace, left my heart in jogja, land of no angle, rock & roll city  by - Devildice.. Cc:@JRX_SID #BaliTolakReklamasi \m/",FALSE,False,NA,,NA,@Ncek_Sadistic @JRX_SID,2,#BaliTolakReklamasi,1,/Ncek_Sadistic/status/482410071360405504,palace disgrace left heart jogja land angle rock roll city devildice,11
2014-06-26,@sehatbim,Mari bantu kelestarian alam indonesia dengan meneriakan #BaliTolakReklamasi ! Selamatkan indonesia. @forbali13,FALSE,False,NA,5,1,@sehatbim @forbali,2,#BaliTolakReklamasi,1,/sehatbim/status/482409875365195776,bantu kelestarian alam meneriakan selamatkan,5
2014-06-26,@putridwikurnia_,@forbali13 Selamat berjuang.... #balitolakreklamasi #BatalkanPerpresNo51th2014,FALSE,False,NA,,NA,@putridwikurnia_ @forbali,2,"#balitolakreklamasi, #BatalkanPerpresNoth",2,/putridwikurnia_/status/482409274815950848,berjuang,1
2014-06-26,@indrask8core,"RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi td sekitar 2000 orang, dan TAK SATUPUN (cont) http://tl.gd/ndv6bg<c2><a0>",FALSE,False,NA,,NA,@indrask8core @JRX_SID,2,#BaliTolakReklamasi,1,/indrask8core/status/482409259263459330,peserta parade budaya td orang satupun,6
2014-06-26,@RISVAN_SFK,"RT @SFK_bali: Lagu #BaliTolakReklamasi berkumandang di depan Kantor Gubernur Bali. #Lawan pic.twitter.com/Nhps0URPHg""",FALSE,False,NA,1,NA,@RISVAN_SFK @SFK_bali,2,"#BaliTolakReklamasi, #Lawan",2,/RISVAN_SFK/status/482408968656916480,berkumandang kantor gubernur,3
2014-06-26,@gedeamstrong,Thx untuk aksinya tdi @forbali13 @sid_official #BaliTolakReklamasi pic.twitter.com/MrmAJuI6ni,FALSE,False,NA,18,1,"@gedeamstrong @forbali, @sid_official",3,#BaliTolakReklamasi,1,/gedeamstrong/status/482408926479011840,thx aksinya tdi,3
2014-06-26,@Gusde_HA,"Lawan! #balitolakreklamasi (with Aditya, @novafuxnbumz, and 5 others at Lapangan Niti Mandala Renon) [pic] <e2><80><94> https://path.com/p/1OXHMq<c2><a0>",FALSE,False,NA,,NA,@Gusde_HA @novafuxnbumz,2,#balitolakreklamasi,1,/Gusde_HA/status/482408799815204864,lawan aditya others lapangan niti mandala renon,7
2014-06-26,@ucok_olok,Ketemu temen bimbel di aksi #balitolakreklamasi (with @VidyaWarimagaa and bli) [pic] <e2><80><94> https://path.com/p/4qA8fQ<c2><a0>,FALSE,False,NA,1,NA,@ucok_olok @VidyaWarimagaa,2,#balitolakreklamasi,1,/ucok_olok/status/482408519254020096,ketemu temen bimbel aksi bli,5
2014-06-26,@akuluka,2 tahun kita dibohongi! #BaliTolakReklamasi #batalkanperpres51th2014pic.twitter.com/LeNQ6X03u2,FALSE,False,NA,,NA,@akuluka ,2,"#BaliTolakReklamasi, #batalkanperpresth",2,/akuluka/status/482408464216375297,dibohongi,1
2014-06-26,@DimasDeardian,"Selamat ultah @VialiDannuTM ""@xRMBLx: Semangat! #BaliTolakReklamasi #BatalkanPerpresNo51th2014 pic.twitter.com/Qrgdq8787w""",FALSE,False,NA,1,NA,"@DimasDeardian @VialiDannuTM, @xRMBLx",3,"#BaliTolakReklamasi, #BatalkanPerpresNoth",2,/DimasDeardian/status/482407905979662336,ultah semangat,2
2014-06-26,@violinapuspa,"Yang ga sempet dateng tadi jangan kecewa karena akan ada aksi berikutnya, check @forbali13 untuk info lebih lanjut! #BaliTolakReklamasi",FALSE,False,NA,1,NA,@violinapuspa @forbali,2,#BaliTolakReklamasi,1,/violinapuspa/status/482407328826679296,sempet dateng kecewa aksi check info,6
2014-06-26,@Gusde_HA,#BaliTolakReklamasi #drumlife #bali @ Lapangan Niti Mandala Renon http://instagram.com/p/pvLLlRltET/<c2><a0>,FALSE,False,NA,,NA,@Gusde_HA ,2,"#BaliTolakReklamasi, #drumlife, #bali",3,/Gusde_HA/status/482407024819712000,lapangan niti mandala renon,4
2014-06-26,@DinarTriAtmaja,Mari bantu saudara kamii untuk #BaliTolakReklamasi dan batalkan #BatalkanPerpres51th2014 karena kami ingin Bali yang dulu!camkan,FALSE,False,NA,,NA,@DinarTriAtmaja ,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/DinarTriAtmaja/status/482406516331249664,bantu saudara kamii batalkan camkan,5
2014-06-26,@violinapuspa,"Tadi pagi aksi di Renon ga nyangka bakal serame itu, 2000 orang yang hadir satu suara meneriakkan #BaliTolakReklamasi pic.twitter.com/SHp6om4u5C",FALSE,False,NA,1,NA,@violinapuspa ,2,#BaliTolakReklamasi,1,/violinapuspa/status/482406504864051200,aksi renon nyangka serame orang hadir suara meneriakkan,8
2014-06-26,@Oyanika011,Support RT @xRMBLx: Rang Da - Calon Arang pun Tolak Reklamasi. #BaliTolakReklamasi #BatalkanPerpres51th2014pic.twitter.com/BXdyaogH6P,FALSE,False,NA,,NA,@Oyanika011 @xRMBLx,2,"#BaliTolakReklamasi, #BatalkanPerpresth",2,/Oyanika011/status/482406400300032000,support rang calon arang,4
2014-06-26,@RMBLrafa,"Ada jhon krebek @baliekarock juga loch :))
#BaliTolakReklamasi pic.twitter.com/ruOf89UJs1",FALSE,False,NA,,NA,@RMBLrafa @baliekarock,2,#BaliTolakReklamasi,1,/RMBLrafa/status/482406017959878656,krebek loch,2
2014-06-26,@andriekaryadi,"""@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi td sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat! pic.twitter.com/xiNgQq05Fq"" !!!",FALSE,False,NA,,NA,@andriekaryadi @JRX_SID,2,#BaliTolakReklamasi,1,/andriekaryadi/status/482405957482188803,peserta parade budaya td orang satupun bayaran hebat,8
2014-06-26,@Rowand_Danny,"RT""@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!""#BatalkanPerpresNo51th2014",FALSE,False,NA,,NA,@Rowand_Danny @JRX_SID,2,"#BaliTolakReklamasi, #BatalkanPerpresNoth",2,/Rowand_Danny/status/482405863844765696,peserta parade budaya orang satupun bayaran hebat,7
2014-06-26,@Abah84,Biarkan bali asri dan alami #BaliTolakReklamasi #BatalkanPerpresNo51th2014 #TolakReklamasi. Karena kami peduli,FALSE,False,NA,,NA,@Abah84 ,2,"#BaliTolakReklamasi, #BatalkanPerpresNoth, #TolakReklamasi",3,/Abah84/status/482405584755384321,biarkan asri alami peduli,4
2014-06-26,@ramakanoraga,"Om ""TW"", om ""BeYe"", dan om ""MP""..  Sudah deh, batalkan saja Reklamasi nya.. #BaliTolakReklamasi [pic] <e2><80><94> https://path.com/p/1yEWCt<c2><a0>",FALSE,False,NA,,NA,@ramakanoraga ,2,#BaliTolakReklamasi,1,/ramakanoraga/status/482405520486039552,tw beye deh batalkan,4
2014-06-26,@ronaldosagala,"#BaliTolakReklamasi ""@liputan6dotcom: ""The Greenest School in The Earth"" Itu Ada di Bali http://bit.ly/1jTcT6n<c2><a0> pic.twitter.com/ZuRdGptHm4""",FALSE,True,NA,,NA,@ronaldosagala @liputandotcom,2,#BaliTolakReklamasi,1,/ronaldosagala/status/482405326252044289,greenest school earth,3
2014-06-26,@rezkafria,For #balitolakreklamasi http://instagram.com/p/pvKZBdLUZa/<c2><a0>,FALSE,False,NA,,NA,@rezkafria ,2,#balitolakreklamasi,1,/rezkafria/status/482405287295746048,,0
2014-06-26,@Gusde_HA,Talk less do more #BaliTolakReklamasi #balixtremedrummer #drumlife #bali @ Lapangan Niti Mandala Renon http://instagram.com/p/pvKYTsltDi/<c2><a0>,FALSE,False,NA,,NA,@Gusde_HA ,2,"#BaliTolakReklamasi, #balixtremedrummer, #drumlife, #bali",4,/Gusde_HA/status/482405263907905536,talk less lapangan niti mandala renon,6
2014-06-26,@viar,:)) RT @Chrisbudhi: @SBYudhoyono kle3ng...lihat ini yg akan terus menghantuimu !!! #balitolakreklamasi @forbali13 http://twitpic.com/e70i1m<c2><a0>,FALSE,True,NA,2,NA,"@viar @Chrisbudhi, @SBYudhoyono, @forbali",4,#balitolakreklamasi,1,/viar/status/482405076359585792,kleng lihat menghantuimu,3
2014-06-26,@septianBN,#balitolakreklamasi #batalkanperpres51thn2014,FALSE,False,NA,,NA,@septianBN ,2,"#balitolakreklamasi, #batalkanperpresthn",2,/septianBN/status/482404630186299393,,0
2014-06-26,@gendovara,"Dahsyat!!""@forbali13: @robinavicula di tengah barisan #BatalkanPerpres51th2014 #BaliTolakReklamasi pic.twitter.com/L7xxuyKqgj""",FALSE,False,NA,6,NA,"@gendovara @forbali, @robinavicula",3,"#BatalkanPerpresth, #BaliTolakReklamasi",2,/gendovara/status/482404585588269056,dahsyat barisan,2
2014-06-26,@Dolidblank,"diacuhkan teman karena mendukung gerakan #BaliTolakReklamasi , tp saya cuek. haha @gendovara @forbali13 @JRX_SID",FALSE,False,NA,2,NA,"@Dolidblank @gendovara, @forbali, @JRX_SID",4,#BaliTolakReklamasi,1,/Dolidblank/status/482404295963181057,diacuhkan teman mendukung gerakan tp cuek,6
2014-06-26,@KAKATOBILL,@gendovara dan rakyat lah yang selalu jadi korban kekuasaan yang tidak berpihak pada alam. #BaliTolakReklamasi,FALSE,True,NA,1,NA,@KAKATOBILL @gendovara,2,#BaliTolakReklamasi,1,/KAKATOBILL/status/482404125246619649,rakyat korban kekuasaan berpihak alam,5
2014-06-26,@VanArief21,BerSaTu DaLam PeRbEdaAn SaLinG mEndUkUnG tAnPa sAlInG MeNgInTiMiDaSI #Chherrrss #BaliTolakReklamasi,FALSE,False,NA,1,NA,@VanArief21 ,2,"#Chherrrss, #BaliTolakReklamasi",2,/VanArief21/status/482403813203406849,bersatu perbedaan mendukung mengintimidasi,4
2014-06-26,@fajarkudil,"Salut dengan para manusia ini RT @JRX_SID Peserta Parade Budaya #BaliTolakReklamasi td sekitar 2000 orang, dan ... http://tmi.me/1eueVF<c2><a0>",FALSE,False,NA,,NA,@fajarkudil @JRX_SID,2,#BaliTolakReklamasi,1,/fajarkudil/status/482403715270209536,salut manusia peserta parade budaya td orang,7
2014-06-26,@aldilaawaludin,"<e2><80><9c>@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!<e2><80><9d> Nasi bungkus dapet kan?",FALSE,False,NA,,NA,@aldilaawaludin @JRX_SID,2,#BaliTolakReklamasi,1,/aldilaawaludin/status/482403634567581696,peserta parade budaya orang satupun bayaran hebat nasi bungkus dapet,10
2014-06-26,@KAKATOBILL,"SALUT!!!! RT""@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!""",FALSE,False,NA,,NA,@KAKATOBILL @JRX_SID,2,#BaliTolakReklamasi,1,/KAKATOBILL/status/482403427234754560,salut peserta parade budaya orang satupun bayaran hebat,8
2014-06-26,@nathansugiarto,"RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi td sekitar 2000 orang, dan TAK SATUPUN ... http://m.tmi.me/1eueV2<c2><a0>",FALSE,False,NA,,NA,@nathansugiarto @JRX_SID,2,#BaliTolakReklamasi,1,/nathansugiarto/status/482403311467786240,peserta parade budaya td orang satupun,6
2014-06-26,@ATHEMISX,"Lawan penguasa!!!! RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!",FALSE,False,NA,,NA,@ATHEMISX @JRX_SID,2,#BaliTolakReklamasi,1,/ATHEMISX/status/482403309982994432,lawan penguasa peserta parade budaya orang satupun bayaran hebat,9
2014-06-26,@RinggoRawk,"Alam akan menang RT""@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!""",FALSE,False,NA,,NA,@RinggoRawk @JRX_SID,2,#BaliTolakReklamasi,1,/RinggoRawk/status/482403162301534208,alam menang peserta parade budaya orang satupun bayaran hebat,9
2014-06-26,@nathansugiarto,"RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!",FALSE,False,NA,,NA,@nathansugiarto @JRX_SID,2,#BaliTolakReklamasi,1,/nathansugiarto/status/482403149810921472,peserta parade budaya orang satupun bayaran hebat,7
2014-06-26,@henzparistavia,"RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi td sekitar 2000 orang, dan TAK SATUPUN BAYARAN! (cont) http://wl.gs/uRrJF<c2><a0>",FALSE,False,NA,,NA,@henzparistavia @JRX_SID,2,#BaliTolakReklamasi,1,/henzparistavia/status/482403053497511936,peserta parade budaya td orang satupun bayaran,7
2014-06-26,@OSDLR_Anarki,"Save Bali Save Indonesia .. 
#BaliTolakReklamasi",FALSE,False,NA,2,NA,@OSDLR_Anarki ,2,#BaliTolakReklamasi,1,/OSDLR_Anarki/status/482403035658743808,save save,2
2014-06-26,@wawa_aulianda,"#BaliTolakReklamasi
BANDUNG we coming! :p (with @DrinkHIM at Renon) [pic] <e2><80><94> https://path.com/p/27UaLz<c2><a0>",FALSE,False,1,,NA,@wawa_aulianda @DrinkHIM,2,#BaliTolakReklamasi,1,/wawa_aulianda/status/482402895275360259,bandung coming renon,3
2014-06-26,@im_chonims,"Hebat!!! Save bali RT @JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi tadi sekitar 2000 orang, dan TAK SATUPUN BAYARAN! Hebat!",FALSE,False,NA,,NA,@im_chonims @JRX_SID,2,#BaliTolakReklamasi,1,/im_chonims/status/482402889264926722,hebat save peserta parade budaya orang satupun bayaran hebat,9
2014-06-26,@Qodridio,"Sama kaya yg kampanye akbar di gbk bli no #yakali ""@JRX_SID: Peserta Parade Budaya #BaliTolakReklamasi td sekitar llhttp://t.co/gcQKipB3Nm""",FALSE,False,NA,,NA,@Qodridio @JRX_SID,2,"#yakali, #BaliTolakReklamasi",2,/Qodridio/status/482402849813323776,kaya kampanye akbar gbk bli peserta parade budaya td,9
2014-06-26,@WildanDoMundo,#balitolakreklamasi !,FALSE,False,NA,,NA,@WildanDoMundo ,2,#balitolakreklamasi,1,/WildanDoMundo/status/482402828401397760,,0
2014-06-26,@guz_cilix,#balitolakreklamasi !!! http://instagram.com/p/pvJQPBPXxx/<c2><a0>,FALSE,False,NA,,NA,@guz_cilix ,2,#balitolakreklamasi,1,/guz_cilix/status/482402787087503360,,0
2014-06-26,@arysnoopy666,"selamat berjuang, LAWAN penguasa rakus!!! #BaliTolakReklamasi #batalkanperpres51thn2014 [pic] <e2><80><94> https://path.com/p/1lkl7L<c2><a0>",FALSE,False,NA,,NA,@arysnoopy666 ,2,"#BaliTolakReklamasi, #batalkanperpresthn",2,/arysnoopy666/status/482402745479987200,berjuang lawan penguasa rakus,4
2014-06-26,@Noorastafari,Tetap semangat dan terus berjuang #BaliTolakReklamasi @8rianna_ @JRX_SID,FALSE,False,NA,,NA,"@Noorastafari @rianna_, @JRX_SID",3,#BaliTolakReklamasi,1,/Noorastafari/status/482402670397767680,semangat berjuang,2
2014-06-26,@gendovara,Kekuasaan saat ini selalu berusaha benturkan masyarakat sipil dgn sipil.jgn terpancing dan terprovokasi.Tetap aksi damai #balitolakreklamasi,FALSE,False,1,28,NA,@gendovara ,2,#balitolakreklamasi,1,/gendovara/status/482402663946911745,kekuasaan berusaha benturkan masyarakat sipil sipil terpancing terprovokasi aksi damai,10
